product_id,product_name,product_description,category_id,category_name
24657,rang rover 2014,range rover 2014 com 500 essence automatique climatiseur verrouillage vitre électrique moteur impeccable propre Yaoundé,218,Cars
24658,Dinning Rable,Luxury Dining set with 6 chairs and a center Table.,281,Home Furniture
24659,digital tiles,digital tiles 60/60 mètre carré,390,Home & Industrial
24660,Mixer,Electric hand mixer,394,Equipment
24661,canapé,canapé rouge,281,Home Furniture
24662,Fan,Portable rechargeable desk fan,101, Solar and Wind Power
24663,canapé,canapé blanc,281,Home Furniture
24664,canapé,canapé blanc bras marron,281,Home Furniture
24665,Wine bar chair,Luxury wine bar stool,281,Home Furniture
24666,sac a dos en cuir,"sac a dos en cuir , solide disponible en stock",412,Unisex
24667,HP Pavillon GAMING,"HP Pavilllon GAMING 
15-DK 0096wm
intel core i5
rom 256 GO SSD
RAM 8GO DDR4 
VRAM NVIDIA GTX 1650 4GO 
9 GEN 15"" FHD",154, Laptops
24668,Cleaning mop,Scratch cleaning mop for both wet and dry floor,17,Home & Office Furniture
24669,waterwave,waterwave,255,Accessories
24670,human hair,human hair,255,Accessories
24671,waterwave,waterwave,255,Accessories
24672,pixie,vos perruques  importé en solde,52,Hair care
24673,métissé prêt à porter,"vos métissé de la couleur piano a la noir en solde 
taille 14-28000f
taille 18-36000f
taille 20-42000f",52,Hair care
24674,waterwave,waterwave noire,255,Accessories
24675,waterwave,mini greffe,255,Accessories
24676,waterwave,waterwave noire,255,Accessories
24677,waterwave,waterwave,255,Accessories
24678,indian hair,indian hair,244,Accessories
24679,human hair,human hair red color,255,Accessories
24680,indian hair,indian hair,255,Accessories
24681,waterwave,waterwave,255,Accessories
24682,waterwave,waterwave,255,Accessories
24683,indian hair,indian hair  red color,255,Accessories
24684,human hair,human hair red color,255,Accessories
24685,coupe chinoise,coupe chinoise,255,Accessories
24686,human hair,human hair,255,Accessories
24687,waterwave,waterwave,255,Accessories
24688,human hair,human hair,255,Accessories
24689,Ensembles,"Nigerian made 
7000frs 
Sizes l,xl,xxl",260,Dresses
24690,birthday cake,Fondant cake made with vanilla flavored cake and frosted with Swiss meringue buttercream . Delicious cake😋😋,344,Events & Catering
24691,birthday cake,Fondant cake made with vanilla cake and frosted with Swiss meringue,344,Events & Catering
24692,SONY XPERIA  10 VI 128Go,"SONY XPERIA  10 VI 
Dual sim
Stockage 128Go
Ram 8Go",61,Smartphones
24693,Toyota 2005,Toyota 2005,230,Hatchbacks & Wagons
24694,Toyota Corolla,Toyota Corolla 115 2005 boîte manuelle jamais ouvert immatriculé full options climatiseur caméra avec tout ses papiers ydé,230,Hatchbacks & Wagons
24695,Toyota Land cruiser,"Toyota Land cruiser vx02/20h occasion Europe full options moteur diesel D-4DV8 non immatriculé boîte automatique 4*4 moteur V8 4,5l peinture originale kilométrage 60000km climatiseur siège en cuir chauffant 8 places antibrouillard sonorisation caméra 360° frigo intégré sur ydé",230,Hatchbacks & Wagons
24696,chaussures femmes,chaussures femmes couleur orange,254,Shoes
24697,chaussures femmes,chaussures femmes couleur orange,254,Shoes
24698,chaussures femmes,chaussures femmes de couleur verte,254,Shoes
24699,chaussures femmes,chaussures femmes de couleur noir,254,Shoes
24700,sac,sac noir,271,Accessories
24701,ordinateur Dell L5520,ordinateur Dell L5520 11 génération Intel core i5 UHD4K display 16GB ram /256gb SSD écran 140 excellente batterie état 10/10,154, Laptops
24702,maillot de sport,maillot de sport  pour enfants,209, Team Sport Accessories
24703,couvre lit,couvre lit plus deux taies lit de trois places  couleur rose,409,Comforters
24704,sac de classe,sac de classe bleue,271,Accessories
24705,sac de classe,sac de classe rose,268,Girls
24706,machine à gateau electrique RAF R.500 1800W,"Machine à gâteau électrique RAF R.500 1800W
-antiadhésif
- couleur noire 
-neuf
-rapide et facile à utiliser 
-cuisson uniforme
-cuit un gâteau en moins de 10min 
-facile à nettoyer 
ideal pour ouvrir un business",285,Bake ware
24707,ensemble cuillères,ensemble cuillères doré,286,Cutlery & Knife Accessories
24708,hair styling,hair styling,21,Health & Beauty
24709,paillasson,paillasson,280,Home Decor
24710,machine a gâteau,machine à gâteau RAF,285,Bake ware
24711,shirt men,shirt men bleue blanc,378,Shirts
24712,shirt men,shirt men blanc,378,Shirts
24713,coffret de collection de couverts de haute qualité 24 pieces,"coffret de collection de couverts de haute qualité 24 pièces 
couleur or 
- 6 cuillères 
-6 couteaux
-6 fourchettes 
-6 cuillères à café 
dans leur coffret neuf",286,Cutlery & Knife Accessories
24714,shirt men,shirt men black,378,Shirts
24715,shirt men,shirt men doré,378,Shirts
24716,shirt men,shirt men,378,Shirts
24717,iPhone 15 pro max,iPhone 15 pro max 256 GB batterie 100% canada,61,Smartphones
24718,iPhone 12 pro,iPhone 12 pro 128giga 84% batterie,61,Smartphones
24719,paillasson absorbant,"paillasson absorbant idéal pour vos entrées et vos salles de bain
-disponible en différentes couleurs et designs 
-possibilité de prendre plusieurs avec rabais à partir de 5 pièces",281,Home Furniture
24728,nouveau mixeur plongeur HOFFMANS HM-8020 800W,"nouveau mixeur plongeur hoffmans HM-8020 800w
matière inox  
couleur noir et blanc disponible 
idéal pour la fabrication de savon 
réalisation des compotes pour bébé  et jus de fruits",15,Home & Kitchen
24729,nouveau mixeur plongeur HOFFMANS HM-8021 800W,"nouveau mixeur plongeur hoffmans HM-8021 800W
model inox
couleur noir et blanc disponible 
ideal pour la fabrication des savons 
la realisation des compotes pour bebe et des jus de fruits",15,Home & Kitchen
24730,four electrique multifonctions SOKANY 35L SK.535 3200W,"four électrique multifonctions SOKANY 35L SK.535 3200W
avec 2 plaques chauffantes 
micro-ondes 
idéal pour pour la rôtisserie , la pâtisserie 
gain de temps assuré",284,Cookware
24731,Starlink Ethernet Adapter V2 In Hand SAME DAY SHIPPING,Starlink Ethernet Adapter V2 In Hand SAME DAY SHIPPING,66, Network Accessories
24751,ensemble zara,ensemble sac bleu,257,Handbags & Wallets
24752,ensemble zara,ensemble sac rouge,257,Handbags & Wallets
24753,ensemble zara,ensemble zara noire,257,Handbags & Wallets
24754,ruban adhésif,ruban adhésif transparent très épais,390,Home & Industrial
24755,ordinateur Dell L5520,ordinateur Dell L5520 11 génération Intel core i5 UHD4K display 16GB ram /256gb SSD écran 140 excellente batterie état 10/10,154, Laptops
24756,ordinateur Dell L5520,ordinateur Dell L5520 11 génération Intel core i5 UHD4K display 16GB ram /256gb SSD écran 140 excellente batterie état 10/10,154, Laptops
24757,human hair,human hair,255,Accessories
24758,sandale a talon,sandale a talon disponible en plusieurs pointures et couleurs,89,Women's Fashion
24759,parfums hayaati hommes,parfums hayaati,138,Men Fragrances
24760,Suspenso homme,Suspenso homme,138,Men Fragrances
24761,Roses d émotions femme,Roses d'émotions femme,137,Women Fragrances
24762,Oud For Glory de LALLAFA,Oud For Glory de LALLAFA,138,Men Fragrances
24763,parfums YARA,YARA pour hommes et femmes,56,Fragrances
24764,ASAD hommes parfums,parfums ASAD homme,138,Men Fragrances
24765,RAMZ LATTAFA parfums,RAMZ LATTAFA pour hommes et femmes,56,Fragrances
24766,AJWAD LATTAFA parfums,AJWAD LATTAFA parfums pour hommes et femmes,56,Fragrances
24767,iPhone 12 pro,iPhone 12 pro 128giga 84% batterie,61,Smartphones
24768,iPhone 15 pro max,iPhone 15 pro max 256 GB batterie 100% canada,61,Smartphones
24769,Cocktail Intense parfums,Cocktail Intense femme,137,Women Fragrances
24770,MOUSUF parfums,MOUSUF parfums Femme et homme,56,Fragrances
24771,HAYAATI parfums,HAYAATI parfums Femme,137,Women Fragrances
24772,VEBVET Rose femme,VELVET Rose femme,137,Women Fragrances
24773,VELVET OUD parfums,VELVET OUD hommes,138,Men Fragrances
24774,BADEEAL OUD parfums,BADEEAL OUD parfums Femme,137,Women Fragrances
24775,YARA parfums,YARA parfums Femme,137,Women Fragrances
24776,AL NASHAMA parfums,Al NASHAMA parfums Femme,137,Women Fragrances
24777,INFINI ÉLIXIR parfums,INFINI ÉLIXIR parfums Femme,137,Women Fragrances
24778,PRIVÉ ROSE parfums,PRIVÉ ROSE parfums Femme,137,Women Fragrances
24779,parfums SECRET,parfums SECRET pour femme,137,Women Fragrances
24780,Princesse Of  Arabia parfums,princesse Of Arabia parfums Femme,137,Women Fragrances
24781,JAZAB parfum,JAZAB  parfum femme,137,Women Fragrances
24782,QIMMAH parfums,QIMMAH parfums Femme,137,Women Fragrances
24783,Club de nuit Intense parfums,Club de Nuit Intense (clone de Creed aventus) parfums homme,138,Men Fragrances
24784,Pink sugar  perfume,Fruity sweet scent ideal for soft ladies 🥰🥰.7,137,Women Fragrances
24785,QIMMAH parfums,QIMMAH parfums homme,138,Men Fragrances
24786,MAYAR by Lattafa,MAYAR parfum by Lattafa . Senteur fruitée pour femme et clone de my Way by Armani,137,Women Fragrances
24787,iPhone 12 pro,iPhone 12 pro 128giga 84% batterie,61,Smartphones
24788,iPhone 15 pro max,iPhone 15 pro max 256 GB batterie 100% canada,61,Smartphones
24789,porte téléphone en perles,porte téléphone en perles  en gros et en détail pour protéger l'écran de votre téléphone,307,Accessory Kits
24790,mimi wedding cake,Carrefou Jouvence Yaoundé,344,Events & Catering
24791,bop taille 8,bop taille 8,32,Other Categories
24792,PlayStation 5  ONE controller,"PlayStation 5 ONE controller 
	1 CD 💿 FC24 
	Excellente condition… 
	Profitez de jeux aux graphismes incroyables et d’un gameplay fluide.
	La technologie avancée de la PS5 vous plonge au cœur de l’action.
	Ne manquez pas cette opportunité d’acquérir la dernière console de jeu PlayStation 5.
	Commandez dès maintenant pour transformer votre expérience de jeu !",419,Playstation 5
24793,Zara perfume,Exquisite Aromas,56,Fragrances
24794,PlayStation 5  ONE controller,"PlayStation 5 ONE controller 
	1 CD 💿 FC24 
	Excellente condition… 
	Profitez de jeux aux graphismes incroyables et d’un gameplay fluide.
	La technologie avancée de la PS5 vous plonge au cœur de l’action.
	Ne manquez pas cette opportunité d’acquérir la dernière console de jeu PlayStation 5.
	Commandez dès maintenant pour transformer votre expérience de jeu !",419,Playstation 5
24795,Téléviseurs,Trending television brands with enhanced 4k resolution. We provide Free thunder protector.,105,Smart Tv
24796,PlayStation 5  ONE controller,"PlayStation 5 ONE controller 
	1 CD 💿 FC24 
	Excellente condition… 
	Profitez de jeux aux graphismes incroyables et d’un gameplay fluide.
	La technologie avancée de la PS5 vous plonge au cœur de l’action.
	Ne manquez pas cette opportunité d’acquérir la dernière console de jeu PlayStation 5.
	Commandez dès maintenant pour transformer votre expérience de jeu !",419,Playstation 5
24797,sac,sac noir,271,Accessories
24798,crème all in one,crème all in one lutte contre boutons tâches,141,Body (Cosmetics)
24799,savon all in one,savon all in one 250g,141,Body (Cosmetics)
24800,crème bio carry,crème bio carry,141,Body (Cosmetics)
24801,savon ultimate,savon ultimate 300g,54,Personal Care
24802,gommage corporel,gommage café,141,Body (Cosmetics)
24803,crème all in one,crème all in one,141,Body (Cosmetics)
24804,huile de ricin,huile de ricin pour peau et cheveux 60ml,141,Body (Cosmetics)
24805,huile de Carotte,huile de Carotte pour le coprs et visage 100ml,141,Body (Cosmetics)
24806,huile de ndansang,huile de ndansang,141,Body (Cosmetics)
24807,huile de sésame,huile de sésame,141,Body (Cosmetics)
24808,huile de citron,huile de citron,141,Body (Cosmetics)
24809,huile all in one,huile all in one,141,Body (Cosmetics)
24810,huile de coco,huile de coco 250ml,141,Body (Cosmetics)
24811,huile de coco,huile de coco 100ml,141,Body (Cosmetics)
24812,beurre de karité peaulisse,beurre de karité peaulisse pour cheveux,141,Body (Cosmetics)
24813,beurre de cacao,beurre de cacao bestcao,141,Body (Cosmetics)
24814,huile de coco,huile de coco 500ml,141,Body (Cosmetics)
24815,huile de chebé,huile de chebé pour cheveux,141,Body (Cosmetics)
24816,huile oxiliss,huile oxiliss,141,Body (Cosmetics)
24817,huile d orange,huile d'orange,141,Body (Cosmetics)
24818,huile de jojoba,huile de jojoba,141,Body (Cosmetics)
24819,huile de clou de girofle,huile de clou de girofle,141,Body (Cosmetics)
24820,huile de café,huile de café,141,Body (Cosmetics)
24821,huile d'argan,huile d'argan,141,Body (Cosmetics)
24822,huile de fenugrec,huile de fenugrec,141,Body (Cosmetics)
24823,huile d'argan,huile d'argan,141,Body (Cosmetics)
24824,huile de jojoba,huile de jojoba,141,Body (Cosmetics)
24825,café moulu,café moulu,355,Soft Drinks
24826,bestcao,bestcao,355,Soft Drinks
24827,argile,argile pour gommage,141,Body (Cosmetics)
24828,gingembre pur,gingembre pur,355,Soft Drinks
24829,tisane slim,tisane slim,355,Soft Drinks
24830,grain de papaye,grain de papaye,384,Farm Supplies
24831,poudre de papaye,poudre de papaye,141,Body (Cosmetics)
24832,corep épices,corep épices de gingembre,286,Cutlery & Knife Accessories
24833,huile d'olive,huile d'olive,141,Body (Cosmetics)
24834,miel pur,miel pur,141,Body (Cosmetics)
24835,liqueur thérapeutique,liqueur thérapeutique mawesi,53,Health Care
24836,jus d'Artémis,jus d'Artémis,141,Body (Cosmetics)
24837,huile de neem,huile de neem,141,Body (Cosmetics)
24838,fixateur fix,fixateur fix,141,Body (Cosmetics)
24839,gourde de classe rouge,goude de classe rouge 1l,274,Accessories
24840,trousse,trousse de classe,274,Accessories
24841,trousse de classe,trousse de classe,267,Boys
24842,gourde de classe verte,goude de classe verte 1l,271,Accessories
24843,stylo,stylo,399,Secondary Schools
24844,trousse,trousse de classe,274,Accessories
24845,gourde orange,gourde de classe orange 1l,271,Accessories
24846,ABC daire,ABC daire,412,Unisex
24847,vitralux,vitralux,282,Vacuums & Floor Care
24848,lit blanc,lit blanc,281,Home Furniture
24849,lit marron,lit marron,281,Home Furniture
24850,canapé,canapé,281,Home Furniture
24851,canapé blue,canapé blue,281,Home Furniture
24852,PlayStation 5,PlayStation 5 avec 1 CD pc 24,419,Playstation 5
24853,Cameroun jersey,Cameroun jersey,209, Team Sport Accessories
24854,lions jersey,lions jersey  white color,209, Team Sport Accessories
24855,Dell L 3520,"Dell L 3520 core i5 11 génération 8 GB ram 256 GB SSD 15,6 inches CPU  2,4 ghz",154, Laptops
24856,HP probook,HP probook 440G1 core i5 500gb 4g RAM 4 génération 250 ghz,154, Laptops
24857,Dell latitude 5520,"Dell latitude 5520 core i5 11 génération 8 GB ram 256gb CPU 2,4ghz 15,6 inches",154, Laptops
24858,grand tapis,grand tapis,281,Home Furniture
24859,table vitré,table vitré noire,281,Home Furniture
24860,boite à épices,boite à épices,285,Bake ware
24861,thalasso électrique,thalasso électrique  rose,54,Personal Care
24862,sofa gonflable,Sofa gonflable avec pompe  couleur bordeaux,281,Home Furniture
24863,short color glass,short color glass,286,Cutlery & Knife Accessories
24864,bouilloire,"bouilloire électrique 2,3l",285,Bake ware
24865,bouilloire électrique,bouilloire électrique 3l sutai,285,Bake ware
24866,bouilloire électrique,bouilloire électrique 3l,285,Bake ware
24867,fer à repasser,fer à repasser RAF 1229 puissance 1200 capacité 360ml,298,Ironing & Laundry
24868,fer à repasser,fer à repasser RAF 1201 puissance 2400w capacité 350ml,298,Ironing & Laundry
24869,Love Frame,Customized Love frame with different designs and different sizes at affordable prices.,18,Table
24870,fer à repasser RAF,fer à repasser RAF 1320 puissance 1200w capacité 200ml,298,Ironing & Laundry
24871,Marmite antiadhésif,Marmite antiadhésif rouge,285,Bake ware
24872,Marmite antiadhésif,Marmite antiadhésif bleu,285,Bake ware
24873,Marmite plus poêle,Marmite antiadhésif plus poêle  rouge noire,285,Bake ware
24874,table vitré ovale,table vitré ovale blanche,281,Home Furniture
24875,bol a soupe,bol a soupe blanche 12,286,Cutlery & Knife Accessories
24876,themos vert,themos vert,285,Bake ware
24877,table vitré noire ovale,table vitré ovale noire,281,Home Furniture
24878,Avensis tête de cochon,Avensis tête de cochon 2006 manuel direct climatiseur diesel D4D full options ydé,230,Hatchbacks & Wagons
